5.2169690467638429e+02,2.7631443825698625e+00
5.2169690467795590e+02,2.7631443825771385e+00
5.2169690468010958e+02,2.7631443825875976e+00
5.2169690468232147e+02,2.7631443825979431e+00
5.2169690468470799e+02,2.7631443826086297e+00
5.2169690468779299e+02,2.7631443826231816e+00
5.2169690469064517e+02,2.7631443826372788e+00
5.2169690469407942e+02,2.7631443826528539e+00
5.2169690469792113e+02,2.7631443826713848e+00
5.2169690470222849e+02,2.7631443826924169e+00
5.2169690470700152e+02,2.7631443827141311e+00
5.2169690471258946e+02,2.7631443827408475e+00
5.2169690471875947e+02,2.7631443827694966e+00
5.2169690472568618e+02,2.7631443828020110e+00
5.2169690473377705e+02,2.7631443828416877e+00
5.2169690474279923e+02,2.7631443828835245e+00
5.2169690475345124e+02,2.7631443829334330e+00
5.2169690476474352e+02,2.7631443829873206e+00
5.2169690477795666e+02,2.7631443830495073e+00
5.2169690479408018e+02,2.7631443831259048e+00
5.2169690481177531e+02,2.7631443832088962e+00
5.2169690483220620e+02,2.7631443833057574e+00
5.2169690485583851e+02,2.7631443834172842e+00
5.2169690488342894e+02,2.7631443835475693e+00
5.2169690491561778e+02,2.7631443836994549e+00
5.2169690495223040e+02,2.7631443838735095e+00
5.2169690499606077e+02,2.7631443840807606e+00
5.2169690504664322e+02,2.7631443843197303e+00
5.2169690510642249e+02,2.7631443846024695e+00
5.2169690517697018e+02,2.7631443849369361e+00
5.2169690525968326e+02,2.7631443853282462e+00
5.2169690535886912e+02,2.7631443857969771e+00
5.2169690547592472e+02,2.7631443863515415e+00
5.2169690561539028e+02,2.7631443870117209e+00
5.2169690578232985e+02,2.7631443878015034e+00
5.2169690598174930e+02,2.7631443887456726e+00
5.2169690622086637e+02,2.7631443898774251e+00
5.2169690650864504e+02,2.7631443912401892e+00
5.2169690685626119e+02,2.7631443928856925e+00
5.2169690727599664e+02,2.7631443948727110e+00
5.2169690778356744e+02,2.7631443972758234e+00
5.2169690839946270e+02,2.7631444001931413e+00
5.2169690914812963e+02,2.7631444037388064e+00
5.2169691005954519e+02,2.7631444080550409e+00
5.2169691117125330e+02,2.7631444133197647e+00
5.2169691253005294e+02,2.7631444197559176e+00
5.2169691419135779e+02,2.7631444276242974e+00
5.2169691622618120e+02,2.7631444372616443e+00
5.2169691872195108e+02,2.7631444490831427e+00
5.2169692178530386e+02,2.7631444635936759e+00
5.2169692554959329e+02,2.7631444814248880e+00
5.2169693017646205e+02,2.7631445033410955e+00
5.2169693586952053e+02,2.7631445303098872e+00
5.2169694287690800e+02,2.7631445635054206e+00
5.2169695150642656e+02,2.7631446043843653e+00
5.2169696213532006e+02,2.7631446547367204e+00
5.2169697523204377e+02,2.7631447167789247e+00
5.2169699137151474e+02,2.7631447932379842e+00
5.2169701126497239e+02,2.7631448874803937e+00
5.2169703578797635e+02,2.7631450036569731e+00
5.2169706602150109e+02,2.7631451468874957e+00
5.2169710330152884e+02,2.7631453235037498e+00
5.2169714927655878e+02,2.7631455413119284e+00
5.2169720598502317e+02,2.7631458099724568e+00
5.2169727594673168e+02,2.7631461414231353e+00
5.2169736227992689e+02,2.7631465504372272e+00
5.2169746884243796e+02,2.7631470552925066e+00
5.2169760041445261e+02,2.7631476786356188e+00
5.2169776291609742e+02,2.7631484485157216e+00
5.2169796368945390e+02,2.7631493997173493e+00
5.2169821183767635e+02,2.7631505753712418e+00
5.2169851866562385e+02,2.7631520290341314e+00
5.2169889821467223e+02,2.7631538272352145e+00
5.2169936795165995e+02,2.7631560527242982e+00
5.2169994962320197e+02,2.7631588085365593e+00
5.2170067035726970e+02,2.7631622231961046e+00
5.2170156404905720e+02,2.7631664572919590e+00
5.2170267314778175e+02,2.7631717119396626e+00
5.2170405095850583e+02,2.7631782396882727e+00
5.2170576462557074e+02,2.7631863586520922e+00
5.2170789902278921e+02,2.7631964709458998e+00
5.2171056188177317e+02,2.7632090869748254e+00
5.2171389056980843e+02,2.7632248575548601e+00
5.2171806115063373e+02,2.7632446168290699e+00
5.2172330058651278e+02,2.7632694400844002e+00
5.2172990332415793e+02,2.7633007223247432e+00
5.2173825407034019e+02,2.7633402861679315e+00
5.2174885940208333e+02,2.7633905316024538e+00
5.2176239216141403e+02,2.7634546462926437e+00
5.2177975458226865e+02,2.7635369046273581e+00
5.2180216928455047e+02,2.7636430987674885e+00
5.2183131236507325e+02,2.7637811690776743e+00
5.2186951110477094e+02,2.7639621406150354e+00
5.2192004268267192e+02,2.7642015379416307e+00
5.2198759366135346e+02,2.7645215612808443e+00
5.2207898069795920e+02,2.7649544994860662e+00
5.2220430484530516e+02,2.7655481955920322e+00
5.2237884251185460e+02,2.7663749987995061e+00
5.2262621972453780e+02,2.7675467880570750e+00
5.2297358053002972e+02,2.7691920610736815e+00
5.2342725909041474e+02,2.7713406901531243e+00
5.2399869690195192e+02,2.7740466786304978e+00
5.2469711993058445e+02,2.7773534635626902e+00
5.2552451200789073e+02,2.7812701182486990e+00
5.2649343701533508e+02,2.7858557163227715e+00
5.2761788497411180e+02,2.7911759546110488e+00
5.2891264661308378e+02,2.7973001635624541e+00
5.3039319979783613e+02,2.8043007381020288e+00
5.3207569978665560e+02,2.8122530560910945e+00
5.3397698928660247e+02,2.8212354861474296e+00
5.3611461147025693e+02,2.8313294049216893e+00
5.3850682292034617e+02,2.8426192092497331e+00
5.4117260620510206e+02,2.8551923215871966e+00
5.4413168222806416e+02,2.8691391893369200e+00
5.4740452254487900e+02,2.8845532788496939e+00
5.5101236179930856e+02,2.9015310648446757e+00
5.5497721036832081e+02,2.9201720156811461e+00
5.5932186731405091e+02,2.9405785750960831e+00
5.6406993371777935e+02,2.9628561409111853e+00
5.6924582649255171e+02,2.9871130414779827e+00
5.7487479278433602e+02,3.0134605106766230e+00
5.8098292510490865e+02,3.0420126626199817e+00
5.8759717733936850e+02,3.0728864672072405e+00
5.9474538184184348e+02,3.1062017281315093e+00
6.0245626779313898e+02,3.1420810648003226e+00
6.1075948107050499e+02,3.1806499000356325e+00
6.1968560582777718e+02,3.2220364552553065e+00
6.2926618803601013e+02,3.2663717550605043e+00
6.3953376115218271e+02,3.3137896428424938e+00
6.5052187411242630e+02,3.3644268091087497e+00
6.6226512176834513e+02,3.4184228339020137e+00
6.7479917784500867e+02,3.4759202444396351e+00
6.8816083037829958e+02,3.5370645885543581e+00
7.0238801960746059e+02,3.6020045245293204e+00
7.1751987812540028e+02,3.6708919271022751e+00
7.3359677297959570e+02,3.7438820088702869e+00
7.5066034942783881e+02,3.8211334563612809e+00
7.6875357586255996e+02,3.9028085790831710e+00
7.8792078931204742e+02,3.9890734694639605e+00
8.0820774098054972e+02,4.0800981717430886e+00
8.2966164098458830e+02,4.1760568565466656e+00
8.5233120167389279e+02,4.2771279989473214e+00
8.7626667851809179e+02,4.3834945559927974e+00
9.0151990789308911e+02,4.4953441413125574e+00
9.2814434069971321e+02,4.6128691926764986e+00
9.5619507109012920e+02,4.7362671299648582e+00
9.8572885912726633e+02,4.8657404990201485e+00
1.0168041467454750e+03,5.0014970993856878e+00
1.0494810659693903e+03,5.1437500920708317e+00
1.0838214384842431e+03,5.2927180841796826e+00
1.1198887656597653e+03,5.4486251872800722e+00
1.1577482084826333e+03,5.6117010479086957e+00
1.1974665562065202e+03,5.7821808457991892e+00
1.2391121832520585e+03,5.9603052584866418e+00
1.2827549933218979e+03,6.1463203884704853e+00
1.3284663506271318e+03,6.3404776529542914e+00
1.3763189969014493e+03,6.5430336308771757e+00
1.4263869541813619e+03,6.7542498673496993e+00
1.4787454127428355e+03,6.9743926328798125e+00
1.5334706036803545e+03,7.2037326350167632e+00
1.5906396569242352e+03,7.4425446852342247e+00
1.6503304421202047e+03,7.6911073094676112e+00
1.7126213946708594e+03,7.9497023111025555e+00
1.7775913312057965e+03,8.2186143020916234e+00
1.8453192386321025e+03,8.4981301352330547e+00
1.9158840543368133e+03,8.7885383095057250e+00
1.9893644725863123e+03,9.0901284861147360e+00
2.0658386610417510e+03,9.4031906370258866e+00
2.1453839276474901e+03,9.7280139988205292e+00
2.2280766696350765e+03,1.0064887169291637e+01
2.3139922596379183e+03,1.0414097916263813e+01
2.4032041289521731e+03,1.0775929730431926e+01
2.4957831192163867e+03,1.1150659502000735e+01
2.5917988533150638e+03,1.1538563306484662e+01
2.6913209995737998e+03,1.1939921613497063e+01
2.7944160784343258e+03,1.2355006525838576e+01
2.9011419878743473e+03,1.2784060037256609e+01
3.0115496338563389e+03,1.3227300898515750e+01
3.1256945845598821e+03,1.3684971358624466e+01
3.2436456588802394e+03,1.4157371180009136e+01
3.3654740129063139e+03,1.4644813616501324e+01
3.4912258831757354e+03,1.5147516573921735e+01
