1.0002011108398438e+03,2.9316886793822050e-03,1.3876160979270935e-01,1.4391125660040416e-06,7.3999746064146166e-07,7.5522352744883392e-06,4.8224304549648878e-08,3.6886676753056236e-06,4.0707263350486755e-01,5.2954521379433572e-05,4.8564015031615781e-09
1.0002012329101562e+03,2.9313713312149048e-03,1.3876771926879883e-01,1.4652241588919424e-06,7.2224383984575979e-07,7.6654450822388753e-06,5.1309250181930111e-08,3.9799033402232453e-06,4.0702480077743530e-01,5.2760413382202387e-05,4.9197237395048887e-09
1.0002014770507812e+03,2.9310456011444330e-03,1.3877388834953308e-01,1.4913129007254611e-06,7.0558996867475798e-07,7.7786544352420606e-06,5.4498844548334091e-08,4.2843876144615933e-06,4.0697503089904785e-01,5.2631006838055328e-05,4.9845598759645782e-09
1.0002017822265625e+03,2.9307126533240080e-03,1.3878008723258972e-01,1.5173408201007987e-06,6.8956450149926241e-07,7.8943376138340682e-06,5.7785836560242387e-08,4.6015175030333921e-06,4.0692365169525146e-01,5.2510844398057088e-05,5.0504054271982568e-09
1.0002022094726562e+03,2.9303734190762043e-03,1.3878631591796875e-01,1.5432740383403143e-06,6.7448178242557333e-07,8.0106401583179832e-06,6.1166332443463034e-08,4.9309587666357402e-06,4.0687069296836853e-01,5.2418414270505309e-05,5.1174278148380381e-09
1.0002026977539062e+03,2.9300304595381021e-03,1.3879248499870300e-01,1.5691371118009556e-06,6.6018458255712176e-07,8.1281796155963093e-06,6.4635464980256074e-08,5.2722157306561712e-06,4.0681666135787964e-01,5.2362953283591196e-05,5.1857957927836651e-09
1.0002032470703125e+03,2.9296835418790579e-03,1.3879856467247009e-01,1.5949665339576313e-06,6.4721461967565119e-07,8.2457199823693372e-06,6.8194346170002973e-08,5.6254111768794246e-06,4.0676176548004150e-01,5.2325980504974723e-05,5.2553410512246046e-09
1.0002039184570312e+03,2.9293352272361517e-03,1.3880449533462524e-01,1.6208099395953468e-06,6.3471389921687660e-07,8.3651157183339819e-06,7.1842976012703730e-08,5.9905191847064998e-06,4.0670627355575562e-01,5.2344468713272363e-05,5.3261479671107281e-09
1.0002047119140625e+03,2.9289855156093836e-03,1.3881030678749084e-01,1.6467423620269983e-06,6.2291843505590805e-07,8.4876037362846546e-06,7.5586832792851055e-08,6.3680772655061446e-06,4.0665033459663391e-01,5.2372197387740016e-05,5.3983844061633590e-09
1.0002056274414062e+03,2.9286374337971210e-03,1.3881587982177734e-01,1.6729059097997379e-06,6.1177200905149220e-07,8.6094742073328234e-06,7.9432950883528974e-08,6.7587930061563384e-06,4.0659451484680176e-01,5.2436898840824142e-05,5.4723865439143538e-09
1.0002064819335938e+03,2.9282921459525824e-03,1.3882124423980713e-01,1.6994092675304273e-06,6.0121709566374193e-07,8.7338185039698146e-06,8.3392812655347370e-08,7.1638764893577900e-06,4.0653881430625916e-01,5.2529332606354728e-05,5.5484070671241170e-09
1.0002075805664062e+03,2.9279517475515604e-03,1.3882628083229065e-01,1.7264080724999076e-06,5.9120276318935794e-07,8.8606384451850317e-06,8.7478134958018927e-08,7.5846105573873501e-06,4.0648376941680908e-01,5.2631006838055328e-05,5.6262776659821156e-09
1.0002087402343750e+03,2.9276181012392044e-03,1.3883098959922791e-01,1.7540735370857874e-06,5.8168518535239855e-07,8.9899313024943694e-06,9.1704372096046427e-08,8.0226827776641585e-06,4.0642961859703064e-01,5.2797386160818860e-05,5.7065872027806108e-09
1.0002100830078125e+03,2.9272940009832382e-03,1.3883531093597412e-01,1.7825866507337196e-06,5.7261951269538258e-07,9.1235560830682516e-06,9.6089863177439838e-08,8.4801577031612396e-06,4.0637677907943726e-01,5.2963765483582392e-05,5.7897557859121207e-09
1.0002114257812500e+03,2.9269817750900984e-03,1.3883918523788452e-01,1.8124050029655336e-06,5.6397794878648710e-07,9.2590353233390488e-06,1.0065004119041987e-07,8.9588347691460513e-06,4.0632563829421997e-01,5.3176358051132411e-05,5.8756990384267738e-09
1.0002130737304688e+03,2.9266842175275087e-03,1.3884255290031433e-01,1.8421452523398330e-06,5.5572797919012373e-07,9.3976086645852774e-06,1.0540824035842888e-07,9.4613678811583668e-06,4.0627661347389221e-01,5.3416682931128889e-05,5.9646700911741846e-09
1.0002147216796875e+03,2.9264038894325495e-03,1.3884535431861877e-01,1.8753843278318527e-06,5.4785414249636233e-07,9.5411314759985544e-06,1.1038179081879207e-07,9.9898416010546498e-06,4.0623021125793457e-01,5.3693980589741841e-05,6.0573412952180661e-09
1.0002166137695312e+03,2.9261445160955191e-03,1.3884750008583069e-01,1.9090607565885875e-06,5.4033660035202047e-07,9.6902213044813834e-06,1.1559487944623470e-07,1.0547050806053448e-05,4.0618690848350525e-01,5.3999006922822446e-05,6.1535443407478851e-09
1.0002185668945312e+03,2.9259095899760723e-03,1.3884893059730530e-01,1.9449239516688976e-06,5.3317080528358929e-07,9.8424043244449422e-06,1.2106812619094853e-07,1.1135432032460812e-05,4.0614736080169678e-01,5.4359494242817163e-05,6.2542881984484211e-09
1.0002207641601562e+03,2.9257012065500021e-03,1.3884961605072021e-01,1.9829740267596208e-06,5.2634987923738663e-07,1.0002629096561577e-05,1.2682460237556370e-07,1.1757729225791991e-05,4.0611183643341064e-01,5.4747710237279534e-05,6.3589848942058325e-09
1.0002230224609375e+03,2.9255230911076069e-03,1.3884940743446350e-01,2.0218988083797740e-06,5.1988445193273947e-07,1.0167184882448055e-05,1.3288226341501286e-07,1.2415993296599481e-05,4.0608114004135132e-01,5.5154414440039545e-05,6.4681380251840892e-09
1.0002255249023438e+03,2.9253792017698288e-03,1.3884830474853516e-01,2.0660718291765079e-06,5.1378054877204704e-07,1.0336070772609673e-05,1.3925995290264837e-07,1.3112379747326486e-05,4.0605577826499939e-01,5.5644304666202515e-05,6.5819167893721442e-09
1.0002283935546875e+03,2.9252723325043917e-03,1.3884621858596802e-01,2.1106820895511191e-06,5.0805010687327012e-07,1.0512998414924368e-05,1.4597853237319214e-07,1.3849110473529436e-05,4.0603637695312500e-01,5.6115710322046652e-05,6.7009930937445006e-09
1.0002312622070312e+03,2.9252055101096630e-03,1.3884305953979492e-01,2.1592286429950036e-06,5.0270131168872467e-07,1.0696113349695224e-05,1.5310358492115483e-07,1.4628587450715713e-05,4.0602344274520874e-01,5.6670305639272556e-05,6.8255356922009014e-09
1.0002345581054688e+03,2.9251808300614357e-03,1.3883876800537109e-01,2.2112740225566085e-06,4.9775292154663475e-07,1.0886651580221951e-05,1.6052207740813174e-07,1.5452465959242545e-05,4.0601748228073120e-01,5.7271114201284945e-05,6.9553762749308135e-09
1.0002379760742188e+03,2.9252006206661463e-03,1.3883328437805176e-01,2.2663809886580566e-06,4.9322039785693050e-07,1.1083994650107343e-05,1.6843513606090710e-07,1.6322619558195584e-05,4.0601891279220581e-01,5.7955116062657908e-05,7.0910188831874166e-09
1.0002416381835938e+03,2.9252674430608749e-03,1.3882657885551453e-01,2.3249867808772251e-06,4.8912505690168473e-07,1.1289997928543016e-05,1.7666613416622567e-07,1.7240014130948111e-05,4.0602827072143555e-01,5.8657602494349703e-05,7.2323800281992590e-09
1.0002455444335938e+03,2.9253812972456217e-03,1.3881859183311462e-01,2.3875286387919914e-06,4.8548110953561263e-07,1.1503425412229262e-05,1.8539169843734271e-07,1.8206448658020236e-05,4.0604579448699951e-01,5.9406302170827985e-05,7.3802164379799251e-09
1.0002499389648438e+03,2.9255414847284555e-03,1.3880935311317444e-01,2.4544442567275837e-06,4.8230708671326283e-07,1.1726132470357697e-05,1.9461182887425821e-07,1.9223747585783713e-05,4.0607136487960815e-01,6.0228951042518020e-05,7.5346120453900767e-09
1.0002543945312500e+03,2.9257480055093765e-03,1.3879877328872681e-01,2.5257334073103266e-06,4.7962060989448219e-07,1.1957499737036414e-05,2.0425586910732818e-07,2.0293364286771975e-05,4.0610527992248535e-01,6.1134785937611014e-05,7.6956512273795852e-09
1.0002592773437500e+03,2.9259985312819481e-03,1.3878691196441650e-01,2.6013960905402200e-06,4.7744100584168336e-07,1.2201239769638050e-05,2.1446513187584060e-07,2.1417301468318328e-05,4.0614724159240723e-01,6.2059116316959262e-05,7.8645951973044248e-09
1.0002646484375000e+03,2.9262898024171591e-03,1.3877379894256592e-01,2.6831817194761243e-06,4.7578876660736569e-07,1.2456115655368194e-05,2.2531025933858473e-07,2.2597290808334947e-05,4.0619683265686035e-01,6.3103601860348135e-05,8.0410238467720774e-09
1.0002702026367188e+03,2.9266166966408491e-03,1.3875949382781982e-01,2.7680289349518716e-06,4.7468651587223576e-07,1.2722744941129349e-05,2.3657931080833805e-07,2.3835806132410653e-05,4.0625351667404175e-01,6.4194304286502302e-05,8.2261975009600974e-09
1.0002762451171875e+03,2.9269738588482141e-03,1.3874402642250061e-01,2.8603110422409372e-06,4.7416168058589392e-07,1.3004840184294153e-05,2.4866085368557833e-07,2.5135263058473356e-05,4.0631651878356934e-01,6.5377433202229440e-05,8.4204536676679709e-09
1.0002826538085938e+03,2.9273559339344501e-03,1.3872751593589783e-01,2.9587163226096891e-06,4.7424671834050969e-07,1.3304257663548924e-05,2.6148424581151630e-07,2.6497984435991384e-05,4.0638506412506104e-01,6.6643762693274766e-05,8.6247169406306057e-09
1.0002897338867188e+03,2.9277505818754435e-03,1.3871011137962341e-01,3.0614949082519161e-06,4.7497681521235791e-07,1.3622233382193372e-05,2.7497884502736269e-07,2.7926822440349497e-05,4.0645748376846313e-01,6.7974789999425411e-05,8.8397440478615863e-09
1.0002972412109375e+03,2.9281524475663900e-03,1.3869196176528931e-01,3.1712713735032594e-06,4.7639582589908969e-07,1.3961861441202927e-05,2.8935659202034003e-07,2.9424118110910058e-05,4.0653294324874878e-01,6.9444460677914321e-05,9.0665439600456921e-09
1.0003054809570312e+03,2.9285501223057508e-03,1.3867318630218506e-01,3.2880457183637191e-06,4.7855922957751318e-07,1.4325615666166414e-05,3.0472347134491429e-07,3.0992276151664555e-05,4.0660977363586426e-01,7.1025053330231458e-05,9.3060430472746702e-09
1.0003142089843750e+03,2.9289312660694122e-03,1.3865405321121216e-01,3.4109427815565141e-06,4.8153219722735230e-07,1.4719683349539991e-05,3.2118546755555144e-07,3.2635274692438543e-05,4.0668618679046631e-01,7.2725808422546834e-05,9.5601730976113686e-09
1.0003236694335938e+03,2.9292849358171225e-03,1.3863474130630493e-01,3.5399630178289954e-06,4.8540147190578864e-07,1.5147156773309689e-05,3.3867192428260751e-07,3.4357199183432385e-05,4.0676060318946838e-01,7.4537485488690436e-05,9.8303658546683437e-09
1.0003339233398438e+03,2.9295990243554115e-03,1.3861545920372009e-01,3.6777303193957778e-06,4.9025754833564861e-07,1.5611129128956236e-05,3.5739478221330501e-07,3.6156208807369694e-05,4.0683129429817200e-01,7.6515541877597570e-05,1.0117545024002084e-08
1.0003450317382812e+03,2.9298600275069475e-03,1.3859647512435913e-01,3.8207458601391409e-06,4.9621206699157483e-07,1.6117786799441092e-05,3.7756601045657590e-07,3.8031346775824204e-05,4.0689635276794434e-01,7.8659970313310623e-05,1.0423645946389115e-08
1.0003572998046875e+03,2.9300577007234097e-03,1.3857793807983398e-01,3.9729457057546824e-06,5.0342293889116263e-07,1.6675172446412034e-05,3.9925629380377359e-07,3.9987473428482190e-05,4.0695452690124512e-01,8.0970785347744823e-05,1.0751526779984033e-08
